region,state,region_key,time,temp_avg,rain_total,humidity_avg,rain_variance,max_temp,max_temp_3d,max_rain_1d,dry_spell_days,temp_lag_7,rain_lag_14,pH,N,P,K,N_class,P_class,K_class,soil_health_index,irrigation_index,rotation_score,fertility_class,state_context,region_context,target_month,target_season,time_step_missing,climate_gap_filled,soil_imputed,geo_confidence,data_confidence,crop_prob_arcanut_processed,crop_prob_arecanut,crop_prob_arhar_tur,crop_prob_banana,crop_prob_black_pepper,crop_prob_cardamom,crop_prob_cashewnut,crop_prob_castor_seed,crop_prob_coconut,crop_prob_cond_spcs_other,crop_prob_coriander,crop_prob_cotton_lint,crop_prob_dry_chillies,crop_prob_dry_ginger,crop_prob_garlic,crop_prob_ginger,crop_prob_gram,crop_prob_groundnut,crop_prob_guar_seed,crop_prob_jowar,crop_prob_maize,crop_prob_mango,crop_prob_mesta,crop_prob_onion,crop_prob_other_fresh_fruits,crop_prob_other_oilseeds,crop_prob_other_vegetables,crop_prob_pineapple,crop_prob_potato,crop_prob_ragi,crop_prob_rapeseed_and_mustard,crop_prob_sannhamp,crop_prob_sesamum,crop_prob_small_millets,crop_prob_sugarcane,crop_prob_sunflower,crop_prob_sweet_potato,crop_prob_tapioca,crop_prob_tobacco,crop_prob_turmeric,crop_prob_wheat
Lawngtlai,Mizoram,mizoram__lawngtlai,2018-09,26.773666666666667,374.6518244889999,87.85466666666665,330.42733644010895,28.06,27.926666666666662,69.00975215,10,26.95548387096774,252.158606891,5.3,534.29,20.69,194.22,medium,medium,medium,74.88,0.5559,0.756,medium,mizoram,mizoram__lawngtlai,09,kharif,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Saiha,Mizoram,mizoram__saiha,2018-11,16.967666666666666,164.17743914099998,78.03999999999999,206.67727483556348,19.55,19.55,68.44688814,17,20.43967741935484,114.654537458,5.4,527.67,20.12,209.6,medium,medium,medium,76.39,0.6533,0.7619,medium,mizoram,mizoram__saiha,11,rabi,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Saiha,Mizoram,mizoram__saiha,2019-05,24.94645161290323,1.740739303,71.19,0.0356924675715029,26.34,26.10333333333333,0.907329389,31,23.625666666666675,3.683853378,5.4,527.67,20.12,209.6,medium,medium,medium,76.39,0.8255,0.7536,medium,mizoram,mizoram__saiha,05,zaid,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Serchhip,Mizoram,mizoram__serchhip,2019-01,15.310645161290322,0.0,54.78387096774194,0.0,17.82,17.52,0.0,31,15.200967741935484,6.913495684,5.3,538.16,20.57,212.95,medium,medium,medium,76.61,0.838,0.7293,medium,mizoram,mizoram__serchhip,01,rabi,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Serchhip,Mizoram,mizoram__serchhip,2020-08,23.643225806451618,0.0,88.84290322580645,0.0,25.92,25.536666666666672,0.0,31,23.384838709677425,40.099646441,5.3,538.16,20.57,212.95,medium,medium,medium,76.61,0.7924,0.7709,medium,mizoram,mizoram__serchhip,08,kharif,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Dimapur,Nagaland,nagaland__dimapur,2021-07,27.50548387096774,32.344637623,80.98774193548387,12.476621795478229,29.7,29.13,18.64732512,14,27.045,5.925764476,5.266666666666667,337.3,18.49,196.13,medium,medium,medium,63.73,0.6851,0.6544,medium,nagaland,nagaland__dimapur,07,kharif,0,0,1,1.0,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Kiphire,Nagaland,nagaland__kiphire,2021-10,19.95,0.0,81.61838709677419,0.0,23.16,22.75,0.0,31,21.255666666666663,24.217274021,5.6,556.7,22.14,200.42,medium,medium,medium,80.89,0.7953,0.8208,medium,nagaland,nagaland__kiphire,10,kharif,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Kiphire,Nagaland,nagaland__kiphire,2021-12,11.984516129032258,0.0,76.66935483870968,0.0,15.34,14.523333333333332,0.0,31,14.559666666666663,0.036614751,5.6,556.7,22.14,200.42,medium,medium,medium,80.89,0.7881,0.8147,medium,nagaland,nagaland__kiphire,12,rabi,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Longleng,Nagaland,nagaland__longleng,2022-02,11.572500000000003,25.190141513,74.86821428571429,6.207793793183454,14.73,14.523333333333332,10.31595763,18,11.856129032258066,3.379743277,5.3,595.66,21.99,193.25,high,medium,medium,77.24,0.6841,0.7523,medium,nagaland,nagaland__longleng,02,rabi,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Mokokchung,Nagaland,nagaland__mokokchung,2022-04,24.29233333333333,120.302955574,75.10333333333332,34.24281749757586,26.51,25.78,22.47388393,5,22.703225806451616,7.99821349,5.1,444.0,17.98,195.42,medium,medium,medium,66.25,0.5962,0.6564,medium,nagaland,nagaland__mokokchung,04,zaid,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Mokokchung,Nagaland,nagaland__mokokchung,2022-07,27.681290322580644,218.58919150500003,82.26,159.02642190013674,31.82,31.15,53.16062568,5,26.252,146.42440791299998,5.1,444.0,17.98,195.42,medium,medium,medium,66.25,0.5744,0.6652,medium,nagaland,nagaland__mokokchung,07,kharif,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Zunheboto,Nagaland,nagaland__zunheboto,2022-04,21.942666666666664,2.6588791190000003,72.38233333333334,0.2223772321322072,24.14,23.47666666666667,2.627929545,23,20.010967741935485,4.548875684,5.2,545.17,20.73,205.51,medium,medium,medium,75.42,0.7551,0.7354,medium,nagaland,nagaland__zunheboto,04,zaid,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Karaikal,Puducherry,puducherry__karaikal,2018-07,29.86096774193548,10.193948186,69.96903225806452,1.503749147072599,30.49,30.37333333333333,6.1572132,23,30.08233333333333,11.647264889000002,6.655346436636289,337.3,18.49,196.13,medium,medium,medium,74.51,0.7722,0.7994,medium,puducherry,puducherry__karaikal,07,kharif,0,0,1,1.0,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Karaikal,Puducherry,puducherry__karaikal,2019-01,25.16645161290322,0.0,74.99483870967742,0.0,26.52,26.453333333333337,0.0,31,26.042580645161287,381.783015536,6.655346436636289,337.3,18.49,196.13,medium,medium,medium,74.51,0.8213,0.8055,medium,puducherry,puducherry__karaikal,01,rabi,0,0,1,1.0,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Karaikal,Puducherry,puducherry__karaikal,2019-05,30.93483870967741,0.0,74.00838709677421,0.0,32.16,32.03666666666667,0.0,31,30.380666666666663,0.152611439,6.655346436636289,337.3,18.49,196.13,medium,medium,medium,74.51,0.8349,0.8043,medium,puducherry,puducherry__karaikal,05,zaid,0,0,1,1.0,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Karaikal,Puducherry,puducherry__karaikal,2021-11,26.865666666666662,805.985177179,88.02233333333335,2630.6619763460326,27.59,27.46,244.6957593,6,27.994193548387106,252.285572889,6.655346436636289,337.3,18.49,196.13,medium,medium,medium,74.51,0.436,0.8215,medium,puducherry,puducherry__karaikal,11,rabi,0,0,1,1.0,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mahe,Puducherry,puducherry__mahe,2019-08,25.541290322580643,988.294517422,89.85838709677418,3148.827520668284,26.52,26.30333333333333,220.8765259,3,26.170322580645163,549.922669744,6.655346436636289,337.3,18.49,196.13,medium,medium,medium,74.51,0.3695,0.8237,medium,puducherry,puducherry__mahe,08,kharif,0,0,1,1.0,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mahe,Puducherry,puducherry__mahe,2020-08,25.75451612903225,0.0,89.53032258064516,0.0,26.21,26.09,0.0,31,25.63193548387097,527.007806329,6.655346436636289,337.3,18.49,196.13,medium,medium,medium,74.51,0.7941,0.8233,medium,puducherry,puducherry__mahe,08,kharif,0,0,1,1.0,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mahe,Puducherry,puducherry__mahe,2021-05,27.58225806451613,361.8,83.69,1040.5646409989597,29.27,29.27,179.9,4,28.59200000000001,58.0,6.655346436636289,337.3,18.49,196.13,medium,medium,medium,74.51,0.5206,0.8162,medium,puducherry,puducherry__mahe,05,zaid,0,0,1,1.0,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Amritsar,Punjab,punjab__amritsar,2018-07,31.98161290322581,17.804758698,66.23741935483869,4.718905014844836,35.07,34.705,9.252565607,27,36.008,0.128641546,7.7,337.3,18.49,196.13,medium,medium,medium,64.06,0.8307,0.6412,medium,punjab,punjab__amritsar,07,kharif,0,0,1,1.0,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Barnala,Punjab,punjab__barnala,2020-05,32.24096774193548,23.4279658,36.77806451612902,17.134326166263378,37.84,37.24333333333333,23.4279658,27,26.099,2.195201239,8.0,247.27,14.37,180.55,low,medium,medium,51.53,0.9029,0.4734,medium,punjab,punjab__barnala,05,zaid,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Pathankot,Punjab,punjab__pathankot,2018-07,26.324516129032254,0.0,76.02129032258064,0.0,29.54,29.166666666666668,0.0,31,29.593,0.0,6.7,402.38,20.84,188.44,medium,medium,medium,78.63,0.8213,0.8574,medium,punjab,punjab__pathankot,07,kharif,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Pathankot,Punjab,punjab__pathankot,2018-11,15.216333333333331,0.0,52.999,0.0,18.65,18.65,0.0,30,19.036129032258067,10.406389198,6.7,402.38,20.84,188.44,medium,medium,medium,78.63,0.8327,0.8292,medium,punjab,punjab__pathankot,11,rabi,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Pathankot,Punjab,punjab__pathankot,2019-04,22.07066666666667,0.0,51.60566666666666,0.0,25.56,25.06,0.0,30,14.159032258064515,0.0,6.7,402.38,20.84,188.44,medium,medium,medium,78.63,0.8496,0.8275,medium,punjab,punjab__pathankot,04,zaid,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Pathankot,Punjab,punjab__pathankot,2021-07,27.288064516129037,168.307094583,70.2783870967742,263.52938101508687,31.79,31.79,76.69352463,10,28.25933333333333,34.220848251,6.7,402.38,20.84,188.44,medium,medium,medium,78.63,0.6333,0.8503,medium,punjab,punjab__pathankot,07,kharif,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Patiala,Punjab,punjab__patiala,2022-01,11.69,83.429776919,72.81354838709677,70.21199484879773,14.77,14.286666666666669,40.72156036,13,13.343548387096776,0.057037151,8.1,274.86,14.96,229.9,low,medium,medium,56.76,0.6582,0.5186,medium,punjab,punjab__patiala,01,rabi,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Ajmer,Rajasthan,rajasthan__ajmer,2018-07,29.73129032258064,9.639263445,69.13580645161292,2.200192348092126,33.3,32.71,8.337126134,22,34.653,3.34849277,7.45,337.3,18.49,196.13,medium,medium,medium,66.56,0.7803,0.6815,medium,rajasthan,rajasthan__ajmer,07,kharif,0,0,1,1.0,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0139131603710176,0.0,0.018349240489313,0.0,0.0002688533405027,0.0,0.0,0.0,0.9072455975265492,0.0,0.0,0.0,0.0,0.0597526549267374,0.0,0.0,0.0,0.0,0.0001344266702513,0.0,0.0,0.0,0.0,0.0,0.0002688533405027,0.0,6.721333512568894e-05,0.0,0.0,0.0,0.0
Jhalawar,Rajasthan,rajasthan__jhalawar,2019-09,26.529333333333334,252.80159216,89.94033333333333,420.1653638532986,28.53,28.146666666666665,91.28806907,7,26.794516129032257,45.149820772,7.3,226.01,15.62,194.27,low,medium,medium,60.06,0.5695,0.643,medium,rajasthan,rajasthan__jhalawar,09,kharif,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6176607762864694,0.0,0.0021419564353699,0.0,0.3164913371681263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0623067488901556,0.0,0.0,0.0,0.0,0.0008464182688155,0.0,0.0,0.0,0.0,0.0,6.909536888290063e-05,0.0,0.0004836675821803,0.0,0.0,0.0,0.0
Karauli,Rajasthan,rajasthan__karauli,2021-05,32.90483870967742,20.026866213,35.16258064516129,10.82076462114192,35.79,35.333333333333336,18.61122158,19,31.429,0.0,7.3,248.23,15.06,164.82,low,medium,medium,57.86,0.8309,0.5836,medium,rajasthan,rajasthan__karauli,05,zaid,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028735632183908,0.0,0.0210727969348659,0.0,0.0019157088122605,0.0,0.0,0.0,0.8438697318007663,0.0,0.0,0.0,0.0,0.0249042145593869,0.0,0.0,0.0,0.0,0.0622605363984674,0.0,0.0,0.0,0.0,0.0,0.014367816091954,0.0,0.003831417624521,0.0,0.0249042145593869,0.0,0.0
Kota,Rajasthan,rajasthan__kota,2021-11,19.78433333333333,35.471944218,66.00500000000001,20.50508499185853,21.91,21.646666666666665,24.01904408,18,24.490322580645163,0.208862074,7.45,337.3,18.49,196.13,medium,medium,medium,66.56,0.7249,0.6777,medium,rajasthan,rajasthan__kota,11,rabi,0,0,1,1.0,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1806088473125099,0.0,0.0001902647851593,0.0,0.8100206120183923,7.927699381639449e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049944506104328,0.0,0.0,0.0,0.0,0.0039479942920564,0.0,0.0,0.0,0.0,0.0,6.342159505311559e-05,0.0,3.1710797526557794e-05,0.0,1.5855398763278897e-05,4.756619628983669e-05,0.0
Pratapgarh,Rajasthan,rajasthan__pratapgarh,2018-11,23.399,0.0,34.077666666666666,0.0,26.56,25.98,0.0,30,26.133225806451613,12.979264913,7.3,258.74,15.6,212.0,low,medium,medium,63.08,0.9007,0.5897,medium,rajasthan,rajasthan__pratapgarh,11,rabi,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.116266807276562,0.0,0.0126548905879251,0.0,0.8163722646981282,0.0010545742156604,0.0,0.0,0.005009227524387,0.0,0.0,0.0,0.0,0.0432375428420775,0.0,0.0,0.0,0.0,0.0052728710783021,0.0,0.0,0.0,0.0,0.0,0.0001318217769575,0.0,0.0,0.0,0.0,0.0,0.0
Pratapgarh,Rajasthan,rajasthan__pratapgarh,2019-04,32.132,0.0,23.22433333333333,0.0,35.39,35.196666666666665,0.0,30,25.583548387096776,1.589084168,7.3,258.74,15.6,212.0,low,medium,medium,63.08,0.939,0.5764,medium,rajasthan,rajasthan__pratapgarh,04,zaid,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.116266807276562,0.0,0.0126548905879251,0.0,0.8163722646981282,0.0010545742156604,0.0,0.0,0.005009227524387,0.0,0.0,0.0,0.0,0.0432375428420775,0.0,0.0,0.0,0.0,0.0052728710783021,0.0,0.0,0.0,0.0,0.0,0.0001318217769575,0.0,0.0,0.0,0.0,0.0,0.0
Pratapgarh,Rajasthan,rajasthan__pratapgarh,2021-06,30.948,0.0,61.84933333333333,0.0,34.4,34.18,0.0,30,32.73741935483871,0.0,7.3,258.74,15.6,212.0,low,medium,medium,63.08,0.8662,0.6236,medium,rajasthan,rajasthan__pratapgarh,06,kharif,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0728189493433395,0.0,0.0019934333958724,0.0,0.8999765478424016,0.0017589118198874,0.0,0.0,0.0023452157598499,0.0,0.0,0.0,0.0,0.0173545966228893,0.0,0.0,0.0,0.0,0.0037523452157598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ariyalur,Tamil Nadu,tamil nadu__ariyalur,2019-07,30.840000000000003,4.951444178,59.61870967741935,0.2418641034514278,33.19,33.19,1.822671113,20,32.517333333333326,2.431871768,7.0,455.06,20.48,195.35,medium,medium,medium,78.24,0.7696,0.8059,medium,tamil nadu,tamil nadu__ariyalur,07,kharif,0,0,0,1.0,1.0,0.0,2.808673182788451e-05,0.0,0.0046343107516009,0.0,0.0,0.8539770812268285,0.0,0.008987754184923,0.0,8.426019548365353e-05,0.0,0.0044938770924615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1212785080328053,0.0,0.0,0.0063756881249297,0.0,0.0001404336591394,0.0
Chengalpattu,Tamil Nadu,tamil nadu__chengalpattu,2019-07,29.874516129032266,6.282034856,69.74612903225807,1.1752166976682117,32.11,31.933333333333334,6.13874721,21,31.438333333333333,2.040096063,6.892857142857143,337.3,18.49,196.13,medium,medium,medium,72.13,0.7633,0.7642,medium,tamil nadu,tamil nadu__chengalpattu,07,kharif,0,0,1,1.0,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chennai,Tamil Nadu,tamil nadu__chennai,2019-07,29.906129032258065,12.037897586,68.5383870967742,2.6852435067156413,32.36,31.973333333333333,8.799381066,15,31.81533333333333,0.0,6.892857142857143,337.3,18.49,196.13,medium,medium,medium,72.13,0.7165,0.7627,medium,tamil nadu,tamil nadu__chennai,07,kharif,0,0,1,1.0,0.9375,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dharmapuri,Tamil Nadu,tamil nadu__dharmapuri,2019-07,27.090967741935486,0.0,67.60774193548387,0.0,29.08,29.08,0.0,31,28.349666666666675,0.0,7.0,355.21,17.65,188.38,medium,medium,medium,70.33,0.8447,0.7445,medium,tamil nadu,tamil nadu__dharmapuri,07,kharif,0,0,0,1.0,1.0,0.0,0.0175432391327414,0.0,0.0112474799278463,0.0041735931807731,0.0,0.0,0.0,0.2694797156297527,0.0,0.0080642308916634,0.0,0.0253245145545219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0375623386269585,0.0,0.0009903441445902,0.4876030134757542,0.0,0.1380115304353977,0.0
Kanniyakumari,Tamil Nadu,tamil nadu__kanniyakumari,2019-10,25.02,129.469427968,86.91741935483873,131.77013883850424,26.22,25.863333333333333,55.94554557,7,25.744,98.366343424,5.6,583.69,21.58,198.45,high,medium,medium,80.3,0.573,0.8148,medium,tamil nadu,tamil nadu__kanniyakumari,10,kharif,0,0,0,1.0,1.0,0.0,0.0085459224195444,0.0,0.1475362963433618,0.0102614607491184,0.0006671537948343,0.0278298440130889,0.0,0.7760904787622709,0.0,0.0,0.0,0.0,0.0,0.0,9.530768497633192e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0289735362328049,0.0,0.0,0.0
Nagapattinam,Tamil Nadu,tamil nadu__nagapattinam,2018-07,29.77451612903226,0.0,71.67064516129032,0.0,30.44,30.30333333333333,0.0,31,29.856,0.0,6.6,573.16,23.91,203.08,high,medium,medium,91.04,0.8176,0.9474,medium,tamil nadu,tamil nadu__nagapattinam,07,kharif,0,0,0,1.0,1.0,0.0,0.0001513317191283,0.0,0.0829297820823244,0.0,0.0,0.2608958837772397,0.0,0.5690072639225182,0.0,0.0,0.0,0.0021186440677966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0584140435835351,0.0,0.0,0.0089285714285714,0.0175544794188861,0.0,0.0
